Project,Plot,Sample_ID,Volume_mL,Vial_ID,sample_location,Analyte,Evacuation_date_YYYMMDD,Collection_Date_YYYYMMDD,Collection_Start_Time_24hrs,Collection_End_Time_24hrs,EST_EDT,Notes
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_I5_15cm_CDOM_20241213,10,FW_I5_CDOM_20241213,SEQUIM,CDOM,20241210,20241213,1341,1036,EST,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_I5_15cm_ISO_20241213,2,FW_I5_ISO_20241213,LANL,Isotopes,20241210,20241213,1341,1036,EST,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_D5_15cm_SO4_T0_20240610,5,FW_D5_SO4_T0_20240610,SERC,SO4/Cl/H2S,20240607,20240610,1445,1403,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_C3_15cm_FE_20241213,6,SW_C3_FE_20241213,SERC,Fe,20241210,20241213,1225,1346,EST,Clear
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_C3_15cm_DOC_20241213,20,SW_C3_DOC_20241213,SERC,DOC,20241210,20241213,1225,1346,EST,Clear
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_C3_15cm_NUTR_20241213,8,SW_C3_NUTR_20241213,SERC,NUTR,20241210,20241213,1225,1346,EST,Clear
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_C3_15cm_CDOM_20241213,10,SW_C3_CDOM_20241213,SEQUIM,CDOM,20241210,20241213,1225,1346,EST,Clear
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_C3_15cm_ISO_20241213,2,SW_C3_ISO_20241213,LANL,Isotopes,20241210,20241213,1225,1346,EST,Clear
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_I5_15cm_SO4_T0_20240610,5,FW_I5_SO4_T0_20240610,SERC,SO4/Cl/H2S,20240607,20240610,1503,1445,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_C6_15cm_FE_20241213,6,SW_C6_FE_20241213,SERC,Fe,20241210,20241213,1201,1230,EST,Clear
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_C3_15cm_SO4_T1_20240611,5,FW_C3_SO4_T1_20240611,SERC,SO4/Cl/H2S,20240610,20240611,1409,1417,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_C6_15cm_SO4_T1_20240611,5,FW_C6_SO4_T1_20240611,SERC,SO4/Cl/H2S,20240610,20240611,1349,1400,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_H3_15cm_FE_20241213,5,SW_H3_FE_20241213,SERC,Fe,20241210,20241213,1216,1329,EST,Clear
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_F4_15cm_SO4_T1_20240611,5,FW_F4_SO4_T1_20240611,SERC,SO4/Cl/H2S,20240610,20240611,1419,1343,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_H6_15cm_FE_20241213,6,SW_H6_FE_20241213,SERC,Fe,20241210,20241213,1212,1306,EST,light yellow
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_H6_15cm_DOC_20241213,20,SW_H6_DOC_20241213,SERC,DOC,20241210,20241213,1212,1306,EST,light yellow
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_H6_15cm_NUTR_20241213,8,SW_H6_NUTR_20241213,SERC,NUTR,20241210,20241213,1212,1306,EST,light yellow
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_H6_15cm_CDOM_20241213,10,SW_H6_CDOM_20241213,SEQUIM,CDOM,20241210,20241213,1212,1306,EST,light yellow
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_H6_15cm_ISO_20241213,2,SW_H6_ISO_20241213,LANL,Isotopes,20241210,20241213,1212,1306,EST,light yellow
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_D5_15cm_SO4_T1_20240611,5,FW_D5_SO4_T1_20240611,SERC,SO4/Cl/H2S,20240610,20240611,1403,1330,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_B4_15cm_FE_20241213,6,SW_B4_FE_20241213,SERC,Fe,20241210,20241213,1223,1357,EST,Clear
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_B4_15cm_DOC_20241213,20,SW_B4_DOC_20241213,SERC,DOC,20241210,20241213,1223,1357,EST,Clear
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_B4_15cm_NUTR_20241213,8,SW_B4_NUTR_20241213,SERC,NUTR,20241210,20241213,1223,1357,EST,Clear
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_B4_15cm_CDOM_20241213,10,SW_B4_CDOM_20241213,SEQUIM,CDOM,20241210,20241213,1223,1357,EST,Clear
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_B4_15cm_ISO_20241213,2,SW_B4_ISO_20241213,LANL,Isotopes,20241210,20241213,1223,1357,EST,Clear
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_I5_15cm_SO4_T1_20240611,5,FW_I5_SO4_T1_20240611,SERC,SO4/Cl/H2S,20240610,20240611,1445,1307,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_D5_15cm_FE_20241213,6,SW_D5_FE_20241213,SERC,Fe,20241210,20241213,1203,1236,EST,Clear
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_D5_15cm_DOC_20241213,10,SW_D5_DOC_20241213,SERC,DOC,20241210,20241213,1203,1236,EST,Clear
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_D5_15cm_NUTR_20241213,6,SW_D5_NUTR_20241213,SERC,NUTR,20241210,20241213,1203,1236,EST,Clear
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_D5_15cm_CDOM_20241213,9,SW_D5_CDOM_20241213,SEQUIM,CDOM,20241210,20241213,1203,1236,EST,Clear
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_B4_15cm_SO4_T1_20240611,5,SW_B4_SO4_T1_20240611,SERC,SO4/Cl/H2S,20240610,20240611,1305,1400,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_F6_15cm_SO4_T1_20240611,5,SW_F6_SO4_T1_20240611,SERC,SO4/Cl/H2S,20240610,20240611,1325,1337,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_F6_15cm_FE_20241213,6,SW_F6_FE_20241213,SERC,Fe,20241210,20241213,1207,1254,EST,Clear
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_F6_15cm_DOC_20241213,20,SW_F6_DOC_20241213,SERC,DOC,20241210,20241213,1207,1254,EST,Clear
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_F6_15cm_NUTR_20241213,8,SW_F6_NUTR_20241213,SERC,NUTR,20241210,20241213,1207,1254,EST,Clear; bottle mislabeled as F4 but it is from F6
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_F6_15cm_CDOM_20241213,10,SW_F6_CDOM_20241213,SERC,CDOM,20241210,20241213,1207,1254,EST,Clear
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_F6_15cm_ISO_20241213,2,SW_F6_ISO_20241213,LANL,Isotopes,20241210,20241213,1207,1254,EST,Clear
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_C3_15cm_SO4_T3_20240612_PM,5,FW_C3_SO4_T3_20240612_PM,SERC,SO4/Cl/H2S,20240612,20240612,802,1618,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_I5_15cm_FE_20241213,6,SW_I5_FE_20241213,SERC,Fe,20241210,20241213,1214,1318,EST,Clear
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_I5_15cm_DOC_20241213,20,SW_I5_DOC_20241213,SERC,DOC,20241210,20241213,1214,1318,EST,Clear
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_I5_15cm_NUTR_20241213,8,SW_I5_NUTR_20241213,SERC,NUTR,20241210,20241213,1214,1318,EST,Clear
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_I5_15cm_CDOM_20241213,9,SW_I5_CDOM_20241213,SEQUIM,CDOM,20241210,20241213,1214,1318,EST,Clear
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_I5_15cm_ISO_20241213,2,SW_I5_ISO_20241213,LANL,Isotopes,20241210,20241213,1214,1318,EST,Clear
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_C6_15cm_SO4_T3_20240612_PM,5,FW_C6_SO4_T3_20240612_PM,SERC,SO4/Cl/H2S,20240612,20240612,901,1603,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_F6_15cm_FE_20241104,5,SW_F6_FE_20241104,SERC,Fe,20241101,20241104,1250,936,EST,clear
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_F6_15cm_ISO_20241104,2,SW_F6_ISO_20241104,LANL,Isotopes,20241101,20241104,1250,936,EST,clear
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_F4_15cm_SO4_T3_20240612_PM,5,FW_F4_SO4_T3_20240612_PM,SERC,SO4/Cl/H2S,20240612,20240612,947,1531,EDT,
COMPASS: TEMPEST,Control,TMP_C_PW_C6_15cm_FE_20241003,6,C_C6_FE_20241003,SERC,Fe,20240930,20241003,1127,1424,EDT,
COMPASS: TEMPEST,Control,TMP_C_PW_C6_15cm_DOC_20241003,10,C_C6_DOC_20241003,SERC,DOC,20240930,20241003,1127,1424,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_H3_15cm_SO4_T3_20240612_PM,5,FW_H3_SO4_T3_20240612_PM,SERC,SO4/Cl/H2S,20240612,20240612,1005,1523,EDT,
COMPASS: TEMPEST,Control,TMP_C_PW_F4_15cm_FE_20241003,6,C_F4_FE_20241003,SERC,Fe,20240930,20241003,1117,1458,EDT,
COMPASS: TEMPEST,Control,TMP_C_PW_F4_15cm_NUTR_20241003,6.5,C_F4_NUTR_20241003,SERC,NUTR,20240930,20241003,1117,1458,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_H6_15cm_SO4_T3_20240612_PM,5,FW_H6_SO4_T3_20240612_PM,SERC,SO4/Cl/H2S,20240612,20240612,922,1512,EDT,
COMPASS: TEMPEST,Control,TMP_C_PW_D5_15cm_FE_20241003,6,C_D5_FE_20241003,SERC,Fe,20240930,20241003,1124,1436,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_D5_15cm_SO4_T3_20240612_PM,5,FW_D5_SO4_T3_20240612_PM,SERC,SO4/Cl/H2S,20240612,20240612,843,1548,EDT,
COMPASS: TEMPEST,Control,TMP_C_PW_I5_15cm_NUTR_20241003,8,C_I5_NUTR_20241003,SERC,NUTR,20240930,20241003,1108,1452,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_F6_15cm_SO4_T3_20240612_PM,5,FW_F6_SO4_T3_20240612_PM,SERC,SO4/Cl/H2S,20240612,20240612,915,1518,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_C3_15cm_FE_20241003,5,FW_C3_FE_20241003,SERC,Fe,20240930,20241003,1152,1208,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_I5_15cm_SO4_T3_20240612_PM,5,FW_I5_SO4_T3_20240612_PM,SERC,SO4/Cl/H2S,20240612,20240612,931,1500,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_B4_15cm_FE_20241003,6,FW_B4_FE_20241003,SERC,Fe,20240930,20241003,1149,1215,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_B4_15cm_NUTR_20241003,5.5,FW_B4_NUTR_20241003,SERC,NUTR,20240930,20241003,1149,1215,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_C3_15cm_SO4_T3_20240612_PM,5,SW_C3_SO4_T3_20240612_PM,SERC,SO4/Cl/H2S,20240612,20240612,931,1540,EDT,clear
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_H6_15cm_SO4_T3_20240612_PM,5,SW_H6_SO4_T3_20240612_PM,SERC,SO4/Cl/H2S,20240612,20240612,803,1500,EDT,clear
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_C3_15cm_FE_20241003,6,SW_C3_FE_20241003,SERC,Fe,20240930,20241003,945,1402,EDT,clear
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_C3_15cm_DOC_20241003,20,SW_C3_DOC_20241003,SERC,DOC,20240930,20241003,945,1402,EDT,clear
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_C3_15cm_NUTR_20241003,8,SW_C3_NUTR_20241003,SERC,NUTR,20240930,20241003,945,1402,EDT,clear
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_C3_15cm_CDOM_20241003,10,SW_C3_CDOM_20241003,SEQUIM,CDOM,20240930,20241003,945,1402,EDT,clear
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_C3_15cm_ISO_20241007,2,SW_C3_ISO_20241007,LANL,Isotopes,20241003,20241007,1402,1112,EDT,clear
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_B4_15cm_SO4_T3_20240612_PM,5,SW_B4_SO4_T3_20240612_PM,SERC,SO4/Cl/H2S,20240612,20240612,920,1622,EDT,clear
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_C6_15cm_FE_20241007,6,SW_C6_FE_20241007,SERC,Fe,20241003,20241007,1233,1031,EDT,clear
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_C6_15cm_DOC_20241007,19,SW_C6_DOC_20241007,SERC,DOC,20241003,20241007,1233,1031,EDT,clear
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_C6_15cm_NUTR_20241007,8,SW_C6_NUTR_20241007,SERC,NUTR,20241003,20241007,1233,1031,EDT,clear
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_C6_15cm_CDOM_20241007,9,SW_C6_CDOM_20241007,SEQUIM,CDOM,20241003,20241007,1233,1031,EDT,clear
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_E3_15cm_SO4_T3_20240612_PM,5,SW_E3_SO4_T3_20240612_PM,SERC,SO4/Cl/H2S,20240612,20240612,854,1530,EDT,clear
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_F4_15cm_FE_20241003,6,SW_F4_FE_20241003,SERC,Fe,20240930,20241003,940,1347,EDT,clear
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_F4_15cm_DOC_20241003,10,SW_F4_DOC_20241003,SERC,DOC,20240930,20241003,940,1347,EDT,clear
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_F4_15cm_NUTR_20241003,8,SW_F4_NUTR_20241003,SERC,NUTR,20240930,20241003,940,1347,EDT,clear
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_F4_15cm_CDOM_20241003,9,SW_F4_CDOM_20241003,SEQUIM,CDOM,20240930,20241003,940,1347,EDT,clear
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_F4_15cm_ISO_20241007,2,SW_F4_ISO_20241007,LANL,Isotopes,20241003,20241007,1347,1106,EDT,clear
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_F6_15cm_SO4_T3_20240612_PM,5,SW_F6_SO4_T3_20240612_PM,SERC,SO4/Cl/H2S,20240612,20240612,842,1607,EDT,clear
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_H3_15cm_FE_20241003,6,SW_H3_FE_20241003,SERC,Fe,20240930,20241003,938,1336,EDT,clear
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_H3_15cm_DOC_20241003,20,SW_H3_DOC_20241003,SERC,DOC,20240930,20241003,938,1336,EDT,clear
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_H3_15cm_NUTR_20241003,8,SW_H3_NUTR_20241003,SERC,NUTR,20240930,20241003,938,1336,EDT,clear
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_H3_15cm_CDOM_20241003,10,SW_H3_CDOM_20241003,SEQUIM,CDOM,20240930,20241003,938,1336,EDT,clear
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_C3_15cm_SO4_T2_20240612_AM,5,FW_C3_SO4_T2_20240612_AM,SERC,SO4/Cl/H2S,20240611,20240612,1417,802,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_H6_15cm_FE_20241003,6,SW_H6_FE_20241003,SERC,Fe,20240930,20241003,935,1304,EDT,Yellow
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_H6_15cm_DOC_20241003,21,SW_H6_DOC_20241003,SERC,DOC,20240930,20241003,935,1304,EDT,Yellow
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_H6_15cm_NUTR_20241003,8,SW_H6_NUTR_20241003,SERC,NUTR,20240930,20241003,935,1304,EDT,Yellow
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_H6_15cm_CDOM_20241003,10,SW_H6_CDOM_20241003,SEQUIM,CDOM,20240930,20241003,935,1304,EDT,Yellow
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_H6_15cm_ISO_20241007,2,SW_H6_ISO_20241007,LANL,Isotopes,20241003,20241007,1304,1052,EDT,clear
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_C6_15cm_SO4_T2_20240612_AM,5,FW_C6_SO4_T2_20240612_AM,SERC,SO4/Cl/H2S,20240611,20240612,1400,802,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_B4_15cm_FE_20241003,6,SW_B4_FE_20241003,SERC,Fe,20240930,20241003,948,1415,EDT,clear
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_B4_15cm_DOC_20241003,12,SW_B4_DOC_20241003,SERC,DOC,20240930,20241003,948,1415,EDT,clear
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_B4_15cm_NUTR_20241007,8,SW_B4_NUTR_20241007,SERC,NUTR,20241003,20241007,1415,1117,EDT,clear
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_F4_15cm_SO4_T2_20240612_AM,5,FW_F4_SO4_T2_20240612_AM,SERC,SO4/Cl/H2S,20240611,20240612,1343,947,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_D5_15cm_FE_20241003,6,SW_D5_FE_20241003,SERC,Fe,20240930,20241003,928,1240,EDT,clear
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_D5_15cm_DOC_20241003,20,SW_D5_DOC_20241003,SERC,DOC,20240930,20241003,928,1240,EDT,clear
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_D5_15cm_NUTR_20241003,8,SW_D5_NUTR_20241003,SERC,NUTR,20240930,20241003,928,1240,EDT,clear
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_D5_15cm_CDOM_20241003,10,SW_D5_CDOM_20241003,SEQUIM,CDOM,20240930,20241003,928,1240,EDT,clear
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_D5_15cm_ISO_20241007,2,SW_D5_ISO_20241007,LANL,Isotopes,20241003,20241007,1240,1038,EDT,clear
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_H3_15cm_SO4_T2_20240612_AM,5,FW_H3_SO4_T2_20240612_AM,SERC,SO4/Cl/H2S,20240611,20240612,1325,1005,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_E3_15cm_FE_20241003,6,SW_E3_FE_20241003,SERC,Fe,20240930,20241003,1138,1355,EDT,clear
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_E3_15cm_DOC_20241003,10,SW_E3_DOC_20241003,SERC,DOC,20240930,20241003,1138,1355,EDT,clear
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_E3_15cm_NUTR_20241003,6,SW_E3_NUTR_20241003,SERC,NUTR,20240930,20241003,1138,1355,EDT,clear
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_E3_15cm_CDOM_20241003,9,SW_E3_CDOM_20241003,SEQUIM,CDOM,20240930,20241003,1138,1355,EDT,clear
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_H6_15cm_SO4_T2_20240612_AM,5,FW_H6_SO4_T2_20240612_AM,SERC,SO4/Cl/H2S,20240611,20240612,1322,922,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_F6_15cm_FE_20241003,6,SW_F6_FE_20241003,SERC,Fe,20240930,20241003,1113,1255,EDT,clear
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_F6_15cm_DOC_20241003,20,SW_F6_DOC_20241003,SERC,DOC,20240930,20241003,1113,1255,EDT,clear
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_F6_15cm_NUTR_20241003,8,SW_F6_NUTR_20241003,SERC,NUTR,20240930,20241003,1113,1255,EDT,clear
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_F6_15cm_CDOM_20241003,10,SW_F6_CDOM_20241003,SEQUIM,CDOM,20240930,20241003,1113,1255,EDT,clear
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_F6_15cm_ISO_20241007,2,SW_F6_ISO_20241007,LANL,Isotopes,20241003,20241007,1255,1046,EDT,clear
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_D5_15cm_SO4_T2_20240612_AM,5,FW_D5_SO4_T2_20240612_AM,SERC,SO4/Cl/H2S,20240611,20240612,1330,843,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_I5_15cm_FE_20241003,5,SW_I5_FE_20241003,SERC,Fe,20240930,20241003,936,1326,EDT,clear
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_I5_15cm_DOC_20241003,10,SW_I5_DOC_20241003,SERC,DOC,20240930,20241003,936,1326,EDT,clear
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_I5_15cm_NUTR_20241003,6,SW_I5_NUTR_20241003,SERC,NUTR,20240930,20241003,936,1326,EDT,clear
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_I5_15cm_ISO_20241007,2,SW_I5_ISO_20241007,LANL,Isotopes,20241003,20241007,1326,1057,EDT,clear
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_E3_15cm_SO4_T2_20240612_AM,5,FW_E3_SO4_T2_20240612_AM,SERC,SO4/Cl/H2S,20240611,20240612,1340,831,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_C3_15cm_FE_20240906,6,SW_C3_FE_20240906,SERC,Fe,20240903,20240906,900,1115,EDT,clear
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_C3_15cm_DOC_20240906,10,SW_C3_DOC_20240906,SERC,DOC,20240903,20240906,900,1115,EDT,clear
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_C3_15cm_NUTR_20240906,8,SW_C3_NUTR_20240906,SERC,NUTR,20240903,20240906,900,1115,EDT,clear
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_C3_15cm_CDOM_20240906,9,SW_C3_CDOM_20240906,SEQUIM,CDOM,20240903,20240906,900,1115,EDT,clear
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_I5_15cm_SO4_T2_20240612_AM,5,FW_I5_SO4_T2_20240612_AM,SERC,SO4/Cl/H2S,20240611,20240612,1307,931,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_C3_15cm_SO4_T2_20240612_AM,5,SW_C3_SO4_T2_20240612_AM,SERC,SO4/Cl/H2S,20240611,20240612,1427,931,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_D5_15cm_FE_20240906,6,SW_D5_FE_20240906,SERC,Fe,20240903,20240906,910,1140,EDT,clear
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_D5_15cm_DOC_20240906,10,SW_D5_DOC_20240906,SERC,DOC,20240903,20240906,910,1140,EDT,clear
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_D5_15cm_NUTR_20240906,8,SW_D5_NUTR_20240906,SERC,NUTR,20240903,20240906,910,1140,EDT,clear
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_D5_15cm_CDOM_20240906,9,SW_D5_CDOM_20240906,SEQUIM,CDOM,20240903,20240906,910,1140,EDT,clear
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_H6_15cm_SO4_T2_20240612_AM,5,SW_H6_SO4_T2_20240612_AM,SERC,SO4/Cl/H2S,20240611,20240612,1309,803,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_F6_15cm_FE_20240906,6,SW_F6_FE_20240906,SERC,Fe,20240903,20240906,913,1151,EDT,clear
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_F6_15cm_DOC_20240906,20,SW_F6_DOC_20240906,SERC,DOC,20240903,20240906,913,1151,EDT,clear
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_F6_15cm_NUTR_20240906,8,SW_F6_NUTR_20240906,SERC,NUTR,20240903,20240906,913,1151,EDT,clear
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_F6_15cm_CDOM_20240906,10,SW_F6_CDOM_20240906,SEQUIM,CDOM,20240903,20240906,913,1151,EDT,clear
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_B4_15cm_SO4_T2_20240612_AM,5,SW_B4_SO4_T2_20240612_AM,SERC,SO4/Cl/H2S,20240611,20240612,1400,920,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_C6_15cm_FE_20240805,4,FW_C6_FE_20240805,SERC,Fe,20240802,20240805,1116,947,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_D5_15cm_SO4_T2_20240612_AM,5,SW_D5_SO4_T2_20240612_AM,SERC,SO4/Cl/H2S,20240611,20240612,1351,905,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_H6_15cm_FE_20240805,4,FW_H6_FE_20240805,SERC,Fe,20240802,20240805,1107,928,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_H6_15cm_NUTR_20240812,8,FW_H6_NUTR_20240812,SERC,NUTR,20240808,20240812,827,935,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_E3_15cm_SO4_T2_20240612_AM,5,SW_E3_SO4_T2_20240612_AM,SERC,SO4/Cl/H2S,20240611,20240612,1347,854,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_D5_15cm_FE_20240812,5,FW_D5_FE_20240812,SERC,Fe,20240808,20240812,847,1000,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_F6_15cm_SO4_T2_20240612_AM,5,SW_F6_SO4_T2_20240612_AM,SERC,SO4/Cl/H2S,20240611,20240612,1337,842,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_I5_15cm_FE_20240805,5,FW_I5_FE_20240805,SERC,Fe,20240802,20240805,1105,919,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_I5_15cm_DOC_20240808,10,FW_I5_DOC_20240808,SERC,DOC,20240805,20240808,919,818,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_I5_15cm_NUTR_20240808,8,FW_I5_NUTR_20240808,SERC,NUTR,20240805,20240808,919,818,EDT,
COMPASS: TEMPEST,Freshwater,TMP_FW_PW_I5_15cm_CDOM_20240812,10,FW_I5_CDOM_20240812,SEQUIM,CDOM,20240808,20240812,818,918,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_I5_15cm_SO4_T2_20240612_AM,5,SW_I5_SO4_T2_20240612_AM,SERC,SO4/Cl/H2S,20240611,20240612,1315,816,EDT,
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_C3_15cm_FE_20240802,6,SW_C3_FE_20240802,SERC,Fe,20240730,20240802,827,1122,EDT,clear
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_C3_15cm_DOC_20240802,15,SW_C3_DOC_20240802,SERC,DOC,20240730,20240802,827,1122,EDT,clear
COMPASS: TEMPEST,Saltwater,TMP_SW_PW_C3_15cm_NUTR_20240802,8,SW_C3_NUTR_20240802,SERC,NUTR,20240730,20240802,827,1122,EDT,clear
